INT	STRING	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	INT	FLOAT	FLOAT	INT	FLOAT	FLOAT	INT	FLOAT	FLOAT
40059	外表之下	t_huiyi_sub_name_40059	4	大概是阿紫的自身体质问题吧，阿紫把自己看到的奈亚酱将给灼眼公主听，居然还被嫌弃了	t_huiyi_sub_lang_40059	90010215	90010213	90010401			3	32	300	120	34	0.5	0.2						
40060	旋转	t_huiyi_sub_name_40060	4	好在初音战士及时制止了双枪少女的旋转伴舞…这家伙用的居然是上了膛的枪而不是道具枪	t_huiyi_sub_lang_40060	90010212	90010401	90010406			3	5	300	120	10	0.5	0.2						
40061	知音甚少	t_huiyi_sub_name_40061	4	阿紫的脑回路简直是国语清奇，很多人不是很能理解阿紫的思考方式，除了幽灵公主	t_huiyi_sub_lang_40061	90010202	90010208	90010215			3	5	300	120	10	0.5	0.2						
40062	猎天使	t_huiyi_sub_name_40062	4	魔法剑客一定是接到了奇怪的人发出的赏金任务书，她居然头脑发昏了似的要对黄金神王和一卡螺丝下手，为了及时制止她这种锯灯泡焊雷管的行为，我联系了阿紫从空间缝隙及时赶了过去制止了她，不然的话过几天我又要花钱买慰问品去医院看魔法剑客了	t_huiyi_sub_lang_40062	90010215	90010403	90010402	90010036		4	32	330	132	34	0.5	0.2						
40063	公主之家	t_huiyi_sub_name_40063	4	明日少尉：伦家不管啦！伦家也要做小公主啦！乃们个个都有尊贵血统神马的，但是伦家也很可爱啊！偶不管啦伦家就要做小公主啦！╭(╯^╰)╮	t_huiyi_sub_lang_40063	90010201	90010208	90010401	90010211		4	32	480	192	34	0.5	0.2						
40064	梦境侵袭	t_huiyi_sub_name_40064	4	一份尘封已久的文档被我翻了出来，里面记载了妖妄之梦还是一个顽冥不化的夜魇时，对炮姐和黑子的梦境进行了侵袭，哪料到最后妖妄之梦在斗人的梦境中被斗人少尉打的落花流水，最后才变成了现在这个老实样子	t_huiyi_sub_lang_40064	90010207	90010202	90010214	90010203		4	31	480	192	33	0.5	0.2						
40065	心累女仆	t_huiyi_sub_name_40065	4	女仆长毕竟是很有工作经验的，所以再怎样的客人坐在一起的时候她总是有办法去应付：魔法剑客总是忍不住想把九尾当恶魔收服，红白觉得斗人少尉很抠门而斗人觉得红白见钱眼开唯利是图…天哪这群人是如何坐在同一张桌子旁的	t_huiyi_sub_lang_40065	90010202	90010209	90010402	90010405		4	32	480	192	34	0.5	0.2						
40066	主仆之争	t_huiyi_sub_name_40066	4	其实幽灵公主还是经常和妖妄之梦闹各种矛盾的，但是基本上原因都是关于做的饭不好吃之类的鸡毛蒜皮的小事，每次妖妄之梦都被欺负的很惨，很多时候我都是看着斗人少尉和相邻星球的C.C.帮忙从中调和	t_huiyi_sub_lang_40066	90010202	90010207	90010211	90010208		4	4	480	192	9	0.5	0.2						
40067	阎罗之怒	t_huiyi_sub_name_40067	4	曾经这个星际还出现过针对整个星际空间的入侵，入侵者是来自另外一个无法描述且现阶段无法论证存在性的时空，我看到日志上说斗人少尉带领着最有血性的几位少女击退了入侵者，尤其狂暴后的zero表现极为出众	t_huiyi_sub_lang_40067	90010206	90010402	90010208	90010202		4	1	4800	1920	6	0.5	0.2						
40068	尴尬之游	t_huiyi_sub_name_40068	4	斗人为了维持zero不失去理智，总是带着zero各种逛街购物之类的，这次随行叫上了黑子和炮姐，没想到这是她做出的少有的错误决定之一——一行人都快被黑子恶心死了…	t_huiyi_sub_lang_40068	90010203	90010214	90010202	90010206		4	3	480	192	8	0.5	0.2						
40069	捉弄失效	t_huiyi_sub_name_40069	4	召唤师以为自己的恶作剧又一次得手了，没料到被突然从身后出现的阿紫把脸按在了键盘上	t_huiyi_sub_lang_40069	90010502	90010215				2	3	1140	456	8	0.5	0.2						
40070	机动拒绝	t_huiyi_sub_name_40070	4	三竹立原本指望通过黑子的空间位移配合自己的机动装置能够实现更好的转场，直到机动装置的绳缆击中了黑子的额头	t_huiyi_sub_lang_40070	90010503	90010214				2	5	1140	456	10	0.5	0.2						
40071	女性保卫	t_huiyi_sub_name_40071	4	三竹立成了初音战士的首个御用女性安保人员，是一个几乎所有歌迷都不敢近身挑衅的女性安保人员	t_huiyi_sub_lang_40071	90010503	90010212				2	3	1140	456	8	0.5	0.2						
40072	DJ音波	t_huiyi_sub_name_40072	4	炮姐在向蝴蝶炫耀自己的电磁炮时，蝴蝶搬来了大功率音响直接一个高音就把硬币轰出去了…同时震碎了我房间的玻璃	t_huiyi_sub_lang_40072	90010504	90010203				2	5	1140	456	10	0.5	0.2						
40073	理解困难	t_huiyi_sub_name_40073	4	骑士女皇在日常训练中被扇子糊了一脸，可是始终不能理解为什么扇子还能用作攻击武器，而且还挺疼的	t_huiyi_sub_lang_40073	90010400	90010404				2	4	1140	456	9	0.5	0.2						
40074	剑士信仰	t_huiyi_sub_name_40074	4	阿丝奈发现她作为一名剑士可能更多是因为信仰，因为她无论如何也无法说服黑色射手使用短剑作为辅助	t_huiyi_sub_lang_40074	90010500	90010204				2	1	11400	4560	6	0.5	0.2						
40075	不动人心	t_huiyi_sub_name_40075	4	骑士女皇不懂人心的理由不想多说，幽灵公主不懂人心的原因当然是因为她是亡灵咯	t_huiyi_sub_lang_40075	90010400	90010208				2	31	1140	456	33	0.5	0.2						
40076	双刀流	t_huiyi_sub_name_40076	4	明明同样是双刀流，可是妖妄之梦每次斩断什么的时候都要提前考虑一下才行	t_huiyi_sub_lang_40076	90010503	90010207				2	31	1140	456	33	0.5	0.2						
40077	善与恶	t_huiyi_sub_name_40077	4	狂姗：“我根本不是坏人啊为什么要我跟那边长翅膀的那个比的时候一定非得显得像坏人呢！”	t_huiyi_sub_lang_40077	90010501	90010403				2	32	1140	456	34	0.5	0.2						
40078	尴尬之境	t_huiyi_sub_name_40078	4	阿丝奈试图教会幽灵公主和青鬼王什么叫做“优雅”，在她看来幽灵公主已经很优雅了，但是见到吃的时候完全就没有了样子；至于青鬼王，这个人实在是太摆架子了，却又摆不出来君临天下的感觉	t_huiyi_sub_lang_40078	90010500	90010208	90010042			3	5	930	372	10	1	0.4	23	5	0			
40079	毛绒爱好	t_huiyi_sub_name_40079	4	九尾最近就像是避难一样躲在我的房间里，似乎是由炮姐组成的“毛绒爱好者协会”（说好的呱太控呢？）最近总是像跟踪狂一样闹着要玩九尾的尾巴，虽然九尾脾气不错但是天天拖着尾巴就够累了，还要拖着三个人…	t_huiyi_sub_lang_40079	90010504	90010213	90010203			3	5	1080	432	10	1	0.4	24	6	0			
40080	临时有约	t_huiyi_sub_name_40080	4	本来是约好这三个人一起去郊游，现在想想是我犯了一个错误…给炮姐打电话是没有人接，而给黑子打电话就是她和她的欧内撒麻现在不方便什么的…所以就变成了我和召唤师的单独约会咯~	t_huiyi_sub_lang_40080	90010502	90010214	90010203			3	3	1080	432	8	1	0.4	23	6	0			
40081	冷场王	t_huiyi_sub_name_40081	4	似乎是喜好的方面有很多的不同的问题，亦或是三竹立与朋友们之间的交流也存在很多方式问题吧，今天三竹立在咖啡厅的一个冷笑话同时摧毁了女仆长和初音战士…真是寒霜一般的战斗力	t_huiyi_sub_lang_40081	90010503	90010405	90010212			3	4	1080	432	9	1	0.4	27	6	0			
40082	一脸懵逼	t_huiyi_sub_name_40082	4	奈亚酱在遇到妖妄之梦之前，就有过主动进入梦境并在梦境中战斗的经验，所以和妖妄之梦就很聊得来	t_huiyi_sub_lang_40082	90010502	90010207	90010213			3	32	1080	432	34	1	0.4	26	6	0			
40083	境界不同	t_huiyi_sub_name_40083	4	召唤师可能是没有什么在梦境里作战的经验吧，一旦妖妄之梦把训练场地拉到梦境中之后，召唤师整个人都变得恍惚起来，不过多亏一卡螺丝对她的激励，我眼看着她一点一点地对整个环境适应了起来	t_huiyi_sub_lang_40083	90010502	90010403	90010207			3	5	1080	432	10	1	0.4	27	6	0			
40084	异色之夜	t_huiyi_sub_name_40084	4	夜魇又一次不情愿地被从树林中揪了出来，毕竟在异色瞳的注视下，夜间的伪装仿佛就跟没有一样，但是夜魇并不知道当时召唤师拦着波波利不让她一举摧毁丛林的时候是有多辛苦	t_huiyi_sub_lang_40084	90010502	90010205	90010401			3	1	10800	4320	6	1	0.4	25	6	0			
40085	一言不和	t_huiyi_sub_name_40085	4	似乎表面上看不出来，其实这三位都是货真价实的差脾气，骑士女皇是被磨烦了以后会狂怒，灼眼公主是一时语塞就会爆发，然而zero同学始终都是爆发的状态	t_huiyi_sub_lang_40085	90010400	90010401	90010206			3	1	10800	4320	6	1	0.4	24	6	0			
40086	时间聚会	t_huiyi_sub_name_40086	4	狂姗通过召唤不同时间线的自己才聚集了那么一大堆人一同聚会，这种感觉就好像是：别以为和你聊天的人那么多，其实都是我的小号	t_huiyi_sub_lang_40086	90010501	90010406	90010403	90010057	90010101	5	31	1140	456	33	1	0.4	25	6	0			
40087	花朵研究	t_huiyi_sub_name_40087	4	就算是见世面很多的魔法剑客，也不能理解zero眼部那朵花的形成机理，妖妄之梦找遍了整个梦境也没有找到类似的存在	t_huiyi_sub_lang_40087	90010501	90010206	90010207	90010402		4	1	12600	5040	6	1	0.4	24	7	0			
40088	噩梦不醒	t_huiyi_sub_name_40088	4	黑子最近总是通过瞬移从别人那里抢走零食，结果妖妄之梦、幽灵公主以及召唤师让她堕入了一场充满各种恶作剧的“噩梦”中	t_huiyi_sub_lang_40088	90010502	90010207	90010208	90010214		4	5	1260	504	10	1	0.4	23	7	0			
40089	记忆窃取	t_huiyi_sub_name_40089	4	狂姗用自己的能力看到了这几个人的过去——原来你们都当过女仆！难怪家政实习一个比一个熟练！	t_huiyi_sub_lang_40089	90010501	90010212	90010213	90010405		4	4	1260	504	9	1	0.4	23	7	0			
40090	排舞	t_huiyi_sub_name_40090	4	在总部内部的一场演出的前夕，我看见这几位一直在通宵排练舞蹈，蝴蝶整夜都在练歌…确实很感动，但是你们能不能把音响关掉	t_huiyi_sub_lang_40090	90010504	90010211	90010214	90010405		4	3	1260	504	8	1	0.4	27	7	0			
40091	针对隐蔽	t_huiyi_sub_name_40091	4	这几位还真是各种慷慨无私啊，给夜魇总结了所有自己找到夜魇的方式，从而试图帮助夜魇增强自己的隐蔽性，不过似乎夜魇已经做到了自己的极限呢	t_huiyi_sub_lang_40091	90010502	90010406	90010209	90010401	90010049	5	4	1290	516	9	1	0.4	23	7	0			
40092	平民教育	t_huiyi_sub_name_40092	4	针对青鬼王的平民化教育…不得不说这个家伙平时架子实在是摆的太厉害了，骑士女皇这种真的实权很强的都看不下去了…然而这次教育似乎没什么显著的效果	t_huiyi_sub_lang_40092	90010400	90010212	90010204	90010208	90010042	5	3	1290	516	8	1	0.4	26	7	0			
40093	兔耳同好	t_huiyi_sub_name_40093	4	这几个人真的不知道怎么说她们了，尤其平时很挺死板的三竹立，也对兔耳产生了强烈的好奇，你们没看见兔酱的眼睛都红了么！	t_huiyi_sub_lang_40093	90010503	90010402	90010202	90010208	90010052	5	5	1290	516	10	1	0.4	25	7	0			
40094	明日之路	t_huiyi_sub_name_40094	4	不得不说这些妹子真的很善良，爱出风头的明日少尉被惯得各种不像样子，无论怎样她们也是希望自己的朋友开心一点	t_huiyi_sub_lang_40094	90010504	90010403	90010405	90010406	90010201	5	5	1440	576	10	1	0.4	25	8	0			
40095	爱心泛滥	t_huiyi_sub_name_40095	4	骑士女皇和召唤师很早以前就决定参拜红白所在的神社，而且要做到百度参，可惜她们并不知道连红白自己都忘却了自己的神社到底供奉着哪位神明	t_huiyi_sub_lang_40095	90010400	90010502	90010209			3	4	2100	840	9	1	0.4	24	9	0			
40096	不过如此	t_huiyi_sub_name_40096	4	C.C.的战斗经验毕竟多的可怕，如果只从经验和意识上来讲，基本上没有人是C.C.的对手	t_huiyi_sub_lang_40096	90010500	90010501	90010211			3	32	2100	840	34	1	0.4	26	9	0			
40097	混乱不清	t_huiyi_sub_name_40097	4	好好的一个聚会，偏偏看见了一大堆女武神和一大堆狂姗，这两个人就像是说好的一样让另外两个人根本找不到本体	t_huiyi_sub_lang_40097	90010501	90010500	90010404	90010024		4	1	16500	6600	6	2	0.8	28	9	0			
40098	魔术狂舞	t_huiyi_sub_name_40098	4	明日少尉表演天赋在这场戏演出中表现的简直是淋漓精致，不过话说与其说这是魔术表演，还不如说这是货真价实的魔法	t_huiyi_sub_lang_40098	90010500	90010502	90010208	90010201		4	4	1800	720	9	2	0.8	28	10	0			
40099	神秘之声	t_huiyi_sub_name_40099	4	黑色射手是太过敏感还是怎样，就是因为她最近发现她经常听到的一个声音无论如何都找不到声音的源头，就召集了一大堆朋友跑过来调查，然而最后什么也没有发现，声音也消失了	t_huiyi_sub_lang_40099	90010502	90010503	90010211	90010204		4	32	1800	720	34	2	0.8	27	10	0			
40100	多属性炮	t_huiyi_sub_name_40100	4	斗人少尉主导的对炮击天使的炮台的适应性训练，结合另外几个人的专长使得炮击天使的训练成绩上升了一大截，可惜实战中又变成了老样子	t_huiyi_sub_lang_40100	90010501	90010504	90010202	90010405	90010007	5	31	1830	732	33	2	0.8	26	11	0			
40101	射手集会	t_huiyi_sub_name_40101	4	召唤师误闯射手集会…一群不怀好意的妹子们对着多个靶子的各种花样的轰击真是吓坏了这个冒失的小女孩了	t_huiyi_sub_lang_40101	90010502	90010501	90010403	90010204	90010205	5	4	1980	792	9	2	0.8	23	11	0			
40102	回到未来	t_huiyi_sub_name_40102	4	狂姗召唤了各个时间线的狂姗给C.C.描述了各个时间线上作死的C.C.是一个怎样的作死状态…甭管怎样这次对C.C.劝说会还是很成功的	t_huiyi_sub_lang_40102	90010400	90010501	90010401	90010206	90010211	5	5	1980	792	10	2	0.8	25	11	0			
40103	梦境猎魔	t_huiyi_sub_name_40103	4	明日少尉论证出在妖妄之梦的梦境中可能有新的恶魔存在，所以由魔法剑客主导的猎魔行动还包括每天晚上睡觉的时候…明明是姑娘为什么还要那么辛苦啊	t_huiyi_sub_lang_40103	90010502	90010400	90010402	90010201	90010207	5	5	1980	792	10	2	0.8	27	11	0			
40104	迷之走火	t_huiyi_sub_name_40104	4	据说今天的聚会，黑色射手的巨炮立在墙边走火了…不过大家都是打架很有经验的，最多的也就是一个轻伤，可是现场是一片狼藉	t_huiyi_sub_lang_40104	90010400	90010500	90010215	90010202	90010204	5	1	19800	7920	6	2	0.8	25	11	0			
40105	明日掀桌	t_huiyi_sub_name_40105	4	一场说不清楚的饭局，一只不知道从哪儿出来的星际蟑螂，一张在空中翻腾两周半的桌子，一个炸毛了的明日少尉…以及餐厅外面一个懵逼的我	t_huiyi_sub_lang_40105	90010502	90010500	90010212	90010201	90010204	5	31	1980	792	33	2	0.8	23	11	0			
